verticies,x,y,z
v, 1.131941, 3.678900, -0.817728
v, 1.116710, 3.681825, -0.864258
v, 1.073574, 3.737238, -0.788485
v, 1.186336, 3.859213, -0.802542
v, 1.124418, 3.888255, -0.785718
v, 1.133874, 3.849226, -0.802615
v, 1.162506, 3.908327, -0.772692
v, 1.054381, 3.566099, -0.714466
v, 1.027771, 3.558829, -0.705058
v, 1.129495, 3.831633, -0.790594
v, 1.121337, 3.756487, -0.748757
v, 0.709516, 3.722688, -0.642480
v, 1.086278, 3.861714, -0.758010
v, 1.035603, 3.877769, -0.721206
v, 1.205789, 4.219831, -0.724955
v, 1.193666, 4.247435, -0.749819
v, 1.121491, 4.219767, -0.769498
v, 1.030113, 3.873132, -0.944058
v, 0.521228, 3.406791, -0.427449
v, 0.495779, 3.351748, -0.425743
v, 0.457386, 3.232745, -0.462443
v, 0.433065, 3.237397, -0.427066
v, 0.419746, 3.214257, -0.432480
v, 0.595397, 3.391768, -0.487278
v, 0.439756, 3.203862, -0.474928
v, 0.563085, 3.270848, -0.407849
v, 0.566189, 3.317412, -0.425480
v, 0.659221, 3.655856, -0.465027
v, 0.984123, 3.417247, -0.641343
v, 0.541441, 3.460950, -0.428200
v, 0.603525, 3.345407, -0.456822
v, 0.786186, 3.351547, -0.498037
v, 0.724110, 3.197697, -0.474112
v, 0.757339, 3.179211, -0.517859
v, 0.998407, 3.343400, -0.573308
v, 1.034285, 3.357801, -0.569556
v, 1.020306, 3.315354, -0.554339
v, 0.425147, 3.129046, -0.374680
v, 0.432606, 3.127931, -0.338165
v, 0.568758, 3.184084, -0.425907
v, 0.421032, 3.173919, -0.358531
v, 0.554624, 3.125297, -0.404831
v, 0.452872, 3.162993, -0.329212
v, 0.433677, 3.191298, -0.338217
v, 0.665162, 3.032700, -0.424426
v, 0.715534, 3.089544, -0.412139
v, 0.615482, 3.082227, -0.498427
v, 0.383896, 3.101009, -0.291965
v, 0.393389, 3.058584, -0.258749
v, 0.340384, 3.107227, -0.302537
v, 0.322360, 3.182766, -0.319504
v, 0.382756, 3.062035, -0.293126
v, 0.306666, 3.445508, -0.284730
v, 0.347978, 3.371813, -0.316631
v, 0.519312, 3.460748, -0.462729
v, 0.725778, 3.655191, -0.614364
v, 0.636052, 3.676687, -0.555178
v, 0.659884, 3.692504, -0.590083
v, 0.722466, 3.764548, -0.655372
v, 0.911227, 3.876297, -0.667492
v, 0.859473, 3.857359, -0.672828
v, 0.746082, 3.734433, -0.584478
v, 0.619978, 3.490889, -0.446047
v, 0.994440, 3.467486, -0.645422
v, 0.757743, 3.759885, -0.492767
v, 0.759195, 3.821380, -0.508310
v, 0.686609, 3.721483, -0.486417
v, 1.005427, 3.540701, -0.690009
v, 0.990780, 3.491613, -0.642369
v, 1.002225, 3.537256, -0.649879
v, 0.897514, 3.893609, -0.563778
v, 0.760004, 3.727665, -0.497335
v, 0.589019, 3.493769, -0.423784
v, 0.501752, 3.224137, -0.342513
v, 0.648449, 3.576130, -0.435829
v, 0.859096, 3.908415, -0.543777
v, 0.970174, 3.469078, -0.594619
v, 0.973797, 3.463463, -0.616774
v, 0.893532, 3.281469, -0.583460
v, 0.938813, 3.346451, -0.624097
v, 0.886041, 3.352039, -0.575669
v, 0.916915, 4.002253, -0.573758
v, 0.904015, 3.256964, -0.522181
v, 0.969550, 3.339126, -0.583579
v, 0.880872, 3.336039, -0.448143
v, 0.910281, 3.268713, -0.554357
v, 0.968247, 3.303014, -0.556541
v, 0.967336, 3.293957, -0.525204
v, 0.987509, 3.407611, -0.577932
v, 1.014532, 3.387029, -0.557748
v, 1.081261, 4.126249, -0.581101
v, 0.715901, 4.272987, -0.148581
v, 0.691622, 4.273227, -0.158917
v, 0.797147, 3.285828, -0.450661
v, 0.821519, 3.315613, -0.450149
v, 0.548187, 3.076386, -0.370137
v, 0.462154, 3.214471, -0.342951
v, 0.563381, 3.040558, -0.364134
v, 0.669316, 3.005888, -0.328694
v, 0.768890, 3.045788, -0.475815
v, 1.068617, 3.344040, -0.540571
v, 1.064034, 3.346220, -0.564011
v, 0.747270, 3.128009, -0.417838
v, 0.852087, 2.945076, -0.480068
v, 0.796851, 3.072937, -0.500050
v, 0.733633, 3.144091, -0.520743
v, 0.763637, 3.147718, -0.371819
v, 1.162457, 4.133413, -0.594682
v, 1.134998, 4.103032, -0.639346
v, 1.046198, 4.083007, -0.562596
v, 1.024283, 3.989824, -0.626615
v, 0.999564, 3.949171, -0.642362
v, 1.073237, 4.039873, -0.609476
v, 1.114512, 4.117948, -0.564970
v, 1.281532, 3.949433, -0.730052
v, 0.951826, 3.920055, -0.648592
v, 1.065884, 3.891025, -0.700343
v, 1.092021, 3.904249, -0.706617
v, 1.036226, 3.905480, -0.689699
v, 1.025676, 3.592401, -0.672834
v, 1.135295, 2.941308, -0.575590
v, 1.054292, 3.384587, -0.560274
v, 1.138483, 3.054840, -0.582632
v, 1.081551, 3.380211, -0.604360
v, 1.107644, 3.363275, -0.574885
v, 1.111573, 3.423452, -0.551614
v, 1.286879, 3.117645, -0.600744
v, 1.378174, 3.252824, -0.706884
v, 1.247511, 3.898241, -0.767099
v, 1.323438, 3.926196, -0.747918
v, 1.526248, 4.039354, -0.916801
v, 1.555972, 4.334664, -0.992506
v, 1.211931, 4.294431, -0.741442
v, 1.347357, 4.385341, -0.851422
v, 1.428660, 4.367616, -0.910946
v, 1.176879, 4.435671, -0.761242
v, 1.198347, 4.411415, -0.752175
v, 1.223467, 4.420847, -0.763143
v, 1.674836, 4.254756, -1.028887
v, 1.679226, 4.270362, -1.021061
v, 1.156311, 4.475392, -0.740078
v, 1.209927, 4.366040, -0.747739
v, 1.493223, 4.371992, -0.839472
v, 1.550466, 4.054398, -0.811160
v, 1.567520, 4.042941, -0.827708
v, 1.373998, 4.334646, -0.755255
v, 1.358799, 4.340558, -0.713571
v, 1.160575, 4.175673, -0.620402
v, 1.285193, 4.108275, -0.672618
v, 1.162368, 4.152650, -0.631761
v, 1.393007, 4.396154, -0.748183
v, 1.475588, 4.416019, -0.802592
v, 1.502516, 4.017062, -0.796694
v, 1.465179, 4.006012, -0.746056
v, 1.476855, 3.980579, -0.759583
v, 1.508028, 4.055173, -0.745993
v, 1.638215, 4.051709, -0.824846
v, 1.257984, 4.263001, -0.595006
v, 1.319731, 4.308218, -0.585470
v, 1.495579, 4.109621, -0.759622
v, 1.554058, 4.084673, -0.731897
v, 1.507784, 4.089334, -0.742301
v, 1.318800, 4.291512, -0.585417
v, 1.378562, 4.350919, -0.553487
v, 0.752422, 4.453628, -0.245937
v, 0.759905, 4.469651, -0.283634
v, 1.694368, 4.097357, -0.734718
v, 1.641759, 4.074821, -0.789250
v, 1.612247, 4.107846, -0.759609
v, 0.768778, 4.397433, -0.237876
v, 0.775420, 4.403531, -0.216134
v, 0.744574, 4.437085, -0.173141
v, 1.448251, 4.089784, -0.672723
v, 1.414996, 4.075854, -0.707908
v, 1.424770, 4.103374, -0.678479
v, 1.382987, 3.941552, -0.741136
v, 1.357756, 3.968518, -0.693313
v, 1.372769, 4.076960, -0.687828
v, 1.335811, 3.878137, 0.196525
v, 1.283070, 3.785662, 0.145997
v, 1.284905, 3.651494, 0.106489
v, 1.343848, 3.926500, 0.264771
v, 1.287390, 3.844243, 0.210312
v, 1.215548, 3.795155, 0.228212
v, 1.349539, 3.839538, 0.368974
v, 1.423210, 3.219934, 0.524305
v, 1.394478, 3.155897, 0.502843
v, 1.377442, 3.178073, 0.504996
v, 1.247406, 3.612702, 0.121914
v, 1.270286, 3.554098, 0.099237
v, 1.469687, 3.447217, -0.590834
v, 1.498490, 3.479111, -0.595882
v, 1.428898, 3.439657, -0.567939
v, 1.417806, 3.482885, -0.622448
v, 1.345888, 3.439075, -0.618530
v, 1.324168, 3.466899, -0.621575
v, 1.477721, 3.470442, -0.612159
v, 1.420729, 3.434083, -0.600441
v, 1.147159, 3.408354, -0.524855
v, 1.230527, 3.411094, -0.547896
v, 1.398552, 3.318237, -0.681303
v, 1.377952, 3.298467, -0.664258
v, 1.387138, 3.255180, -0.667311
v, 1.337639, 3.508745, -0.608377
v, 1.260842, 3.522657, 0.037013
v, 1.064280, 3.600016, 0.103154
v, 1.065861, 3.591789, 0.134178
v, 1.204457, 3.562245, 0.090534
v, 1.159797, 3.473752, -0.035059
v, 1.121256, 3.487100, -0.018429
v, 1.168874, 3.405100, -0.008483
v, 1.107155, 3.420315, -0.059940
v, 1.155246, 3.559587, 0.101179
v, 1.123957, 3.547855, 0.069933
v, 1.120123, 3.586565, 0.094630
v, 1.152416, 3.491651, 0.172224
v, 1.093284, 3.445996, 0.165056
v, 1.148563, 3.630613, 0.121006
v, 1.212904, 3.600146, 0.128819
v, 1.187300, 3.659918, 0.150545
v, 1.064525, 3.443526, 0.156359
v, 0.518892, 3.751410, 0.076933
v, 0.495544, 3.978570, 0.062205
v, 0.520630, 3.817201, 0.077807
v, 0.519526, 3.830642, -0.001068
v, 0.517257, 3.897365, -0.015986
v, 0.529129, 3.939023, -0.032182
v, 0.783234, 3.214470, -0.016616
v, 1.036704, 3.542793, 0.142168
v, 1.138030, 3.636923, 0.216410
v, 1.153808, 3.685349, 0.237602
v, 1.248499, 3.784216, 0.192158
v, 1.180550, 3.746302, 0.262757
v, 0.717542, 3.661200, 0.799799
v, 1.265056, 3.811936, 0.402710
v, 0.942727, 3.362379, 0.111981
v, 1.197332, 3.783921, 0.305958
v, 0.721471, 3.725027, 0.872200
v, 0.745717, 3.693016, 0.841271
v, 0.693702, 3.689672, 0.838968
v, 1.334208, 3.952931, 0.492314
v, 1.349456, 3.984713, 0.515100
v, 1.335286, 3.996468, 0.451000
v, 1.309615, 3.874927, 0.429313
v, 1.303195, 3.901335, 0.453870
v, 1.314109, 3.931299, 0.459823
v, 1.084167, 3.899947, 0.844396
v, 1.375067, 4.015423, 0.392070
v, 1.374794, 4.036904, 0.489128
v, 1.353098, 3.985623, 0.373567
v, 1.395746, 4.053234, 0.511858
v, 1.423135, 4.005780, 0.483741
v, 1.428904, 4.066498, 0.616979
v, 1.155315, 3.908991, 0.831064
v, 1.132427, 3.861279, 0.862372
v, 1.358661, 3.950128, 0.508233
v, 1.010085, 4.042281, 0.872260
v, 0.657974, 4.234021, -0.023586
v, 0.653547, 4.184538, -0.032113
v, 0.578419, 4.046182, 0.024148
v, 0.560493, 3.976553, -0.028282
v, 0.694857, 4.236070, -0.110431
v, 0.689346, 4.373955, -0.145404
v, 0.636705, 4.298426, -0.134343
v, 0.643856, 4.307905, -0.156974
v, 0.706860, 4.394582, -0.155770
v, 0.733059, 4.374236, -0.129292
v, 0.759140, 4.351185, -0.190868
v, 0.589963, 4.120502, -0.055684
v, 0.051036, 4.432497, 0.205500
v, 0.118640, 4.392247, 0.147811
v, -0.039853, 4.393147, 0.207642
v, -0.082733, 4.390919, 0.256787
v, 0.001758, 4.340597, 0.173171
v, 0.105074, 4.101478, 0.208137
v, -0.018844, 4.263698, 0.162160
v, -0.053542, 4.203351, 0.155789
v, -0.023013, 4.046970, 0.136200
v, 0.013764, 3.967845, 0.109619
v, 0.377184, 3.718505, 0.057234
v, 0.375182, 3.739747, 0.107279
v, 0.360265, 3.642976, 0.117652
v, 0.469697, 3.638192, 0.083780
v, 0.331861, 3.620747, 0.024592
v, 0.326089, 3.620140, 0.065704
v, 0.359329, 3.669174, 0.052620
v, 0.288101, 3.578145, 0.050134
v, 0.309283, 3.418894, 0.226625
v, 0.373069, 3.701020, 0.101182
v, 0.395150, 3.692607, 0.121809
v, 0.453745, 3.634224, 0.111703
v, 0.500698, 3.583987, 0.561974
v, 0.466978, 3.586112, 0.103386
v, 0.276140, 3.492432, 0.018159
v, 0.267657, 3.554128, 0.006210
v, 0.360905, 3.517243, 0.181653
v, 0.276715, 3.456450, 0.005550
v, 0.302705, 3.532243, 0.001687
v, 0.296573, 3.383905, 0.031475
v, 0.322649, 3.585327, 0.009925
v, 0.301490, 3.595723, 0.033990
v, 0.366368, 3.658600, 0.018116
v, 0.350621, 3.296358, 0.097021
v, 0.367763, 3.196362, 0.067580
v, 0.360185, 3.270781, 0.055824
v, 0.004976, 3.754867, 0.164856
v, 0.073639, 3.915896, 0.325779
v, 0.058196, 3.880068, 0.335836
v, 0.048363, 3.516409, 0.236036
v, 0.068845, 3.764483, 0.312319
v, 0.017645, 3.664740, 0.351720
v, 0.075150, 3.694387, 0.288236
v, 0.060507, 3.784272, 0.278548
v, -0.014456, 3.946776, 0.129109
v, 0.016724, 4.021773, 0.131628
v, -0.061521, 3.972896, 0.148165
v, 0.079002, 3.831366, 0.304760
v, 0.036585, 3.789456, 0.348116
v, 0.064536, 3.698139, 0.275149
v, -0.096055, 3.640270, 0.322032
v, -0.006634, 3.405084, 0.140873
v, -0.152974, 3.548349, 0.276059
v, 0.019564, 3.357392, 0.325168
v, -0.134640, 3.539381, 0.336988
v, 0.017415, 3.228409, 0.303465
v, 0.034484, 3.224499, 0.251202
v, -0.019986, 3.144124, 0.375609
v, -0.002876, 3.751601, 0.381456
v, -0.034615, 3.707977, 0.402482
v, -0.045944, 3.916852, 0.407711
v, -0.071654, 3.925423, 0.154039
v, -0.112304, 4.398847, 0.256001
v, -0.081783, 4.395700, 0.205184
v, -0.145187, 4.504934, 0.187189
v, -0.049169, 4.307125, 0.154645
v, -0.006380, 4.383563, 0.316084
v, -0.058633, 4.348008, 0.357973
v, -0.001645, 3.886207, 0.378363
v, 0.587469, 3.954729, 1.130432
v, 0.570251, 3.899416, 1.091306
v, 0.520184, 3.915937, 1.041287
v, 0.588964, 3.987502, 1.114681
v, 0.563353, 3.980464, 1.062012
v, 0.663018, 3.937112, 1.088999
v, 0.279294, 3.635695, 0.843544
v, 0.392783, 3.773514, 0.950804
v, -0.042788, 3.797381, 0.395142
v, -0.030856, 3.757891, 0.445687
v, -0.030626, 3.703655, 0.472918
v, -0.005394, 3.549890, 0.474729
v, -0.013298, 3.465813, 0.485857
v, 0.006724, 3.462590, 0.464509
v, -0.019294, 3.450670, 0.435491
v, 0.172015, 3.520271, 0.725941
v, 0.141193, 3.395241, 0.613964
v, 0.148364, 3.533530, 0.728156
v, -0.009546, 3.399606, 0.447149
v, 0.126258, 3.536268, 0.705991
v, -0.023106, 3.372416, 0.481478
v, 0.384433, 3.701215, 0.918014
v, 0.293877, 3.632821, 0.799622
v, 0.247713, 3.596705, 0.819572
v, 0.217158, 3.512292, 0.778041
v, 0.428644, 3.757794, 0.949476
v, 0.239691, 3.552402, 0.794396
v, 0.226099, 3.552195, 0.767690
v, 0.411270, 3.616234, 0.823132
v, 0.266527, 3.521675, 0.798909
v, 0.201787, 3.403266, 0.591813
v, 0.344202, 3.508649, 0.574579
v, 0.313697, 3.430663, 0.708905
v, 0.155538, 3.383723, 0.729174
v, 0.637603, 3.794721, 0.907241
v, 0.418682, 3.661268, 0.867745
v, 0.249998, 3.467426, 0.768111
v, 0.283235, 3.379898, 0.708923
v, 0.387451, 3.750115, 0.836662
v, 0.435793, 3.798765, 0.788252
v, 0.445931, 3.824496, 0.958085
v, 0.412893, 3.803716, 0.928675
v, 1.073912, 3.711072, 1.232755
v, 0.610095, 3.588962, 0.803537
v, 0.322261, 3.372134, 0.689641
v, 0.079367, 3.189754, 0.529487
v, 0.541300, 3.942485, 1.096573
v, 0.743760, 3.996424, 1.150805
v, 0.560312, 3.843045, 1.025290
v, 0.607647, 3.749197, 0.816956
v, 0.620718, 3.690816, 0.800408
v, 0.615272, 3.715266, 0.895317
v, 0.667198, 3.860229, 0.935376
v, 0.630958, 3.846478, 0.919423
v, 0.830392, 3.792849, 0.944699
v, 0.615060, 3.856994, 1.045117
v, 0.642240, 3.847324, 1.000671
v, 0.675802, 4.046361, 1.174371
v, 0.646789, 4.045082, 1.145830
v, 0.652691, 3.828320, 0.955907
v, 0.743775, 3.781757, 0.951974
v, 0.718310, 3.738772, 0.971368
v, 0.641977, 3.807478, 0.872327
v, 0.578048, 3.595761, 0.814818
v, 0.668587, 3.646185, 0.780096
v, 0.444753, 3.562753, 0.769988
v, 0.684271, 3.647426, 0.840133
v, 0.668641, 3.856674, 0.960426
v, 0.649598, 3.731629, 0.829101
v, 0.530552, 3.617969, 0.567644
v, 0.361517, 3.457952, 0.523027
v, 0.433693, 3.492927, 0.506614
v, 0.478359, 3.514991, 0.519940
v, 0.460069, 3.518498, 0.511242
v, 0.507385, 3.493354, 0.649830
v, 0.376755, 3.560004, 0.171286
v, 0.341080, 3.531621, 0.177738
v, 0.386596, 3.453322, 0.686464
v, 0.397317, 3.484626, 0.684841
v, 0.381855, 3.496428, 0.693059
v, 0.478147, 3.452614, 0.613575
v, 0.395561, 3.424168, 0.678850
v, 0.501096, 3.448028, 0.671610
v, 0.476292, 3.552066, 0.774736
v, 1.111425, 3.755239, 0.965968
v, 1.176334, 3.699534, 1.052886
v, 0.678881, 3.617982, 0.802494
v, 0.803572, 3.690404, 0.909151
v, 0.436601, 2.503712, 0.046570
v, 0.336029, 3.457479, 0.205472
v, 0.794322, 3.904762, 0.989088
v, 0.792813, 3.845466, 0.956111
v, 0.835989, 3.732390, 0.966900
v, 0.681491, 3.844942, 1.007465
v, 0.779447, 3.720904, 0.967663
v, 0.755910, 3.759015, 1.034039
v, 0.858090, 3.722802, 0.914980
v, 0.959247, 3.864975, 0.976324
v, 0.831743, 3.774951, 1.048687
v, 0.770676, 3.829445, 1.126225
v, 0.740536, 3.903630, 0.977892
v, 0.737040, 3.882297, 0.957366
v, 0.792174, 3.959309, 1.015939
v, 0.608699, 3.881006, 1.072028
v, 0.651476, 3.855599, 1.064087
v, 0.656423, 4.030194, 0.994360
v, 0.646280, 3.888459, 1.086404
v, 0.502898, 3.855683, 0.756551
v, 0.688516, 4.046939, 1.019719
v, 0.614331, 4.045456, 1.077773
v, 0.940598, 4.112188, 0.959900
v, 0.890453, 4.349878, 1.134989
v, 0.906748, 4.079728, 0.934117
v, 0.932108, 4.050773, 0.918313
v, 1.198328, 4.180838, 0.969936
v, 1.323427, 4.124595, 0.957371
v, 1.341161, 4.237226, 1.051815
v, 1.340583, 4.200364, 1.021995
v, 1.369392, 4.108833, 0.960350
v, 1.364217, 4.074805, 0.855574
v, 1.421417, 4.006247, 0.862052
v, 1.361379, 4.054260, 0.840138
v, 1.351514, 4.107660, 0.908091
v, 1.416249, 4.078172, 0.869801
v, 1.455031, 4.030402, 0.873845
v, 1.411149, 3.982853, 0.990652
v, 1.314919, 4.072495, 0.844488
v, 1.238719, 4.046045, 0.824954
v, 1.202960, 4.082756, 0.833270
v, 1.157866, 4.090106, 0.833786
v, 1.220137, 3.952980, 0.825604
v, 1.225271, 3.918896, 0.859767
v, 1.318540, 4.039640, 0.836444
v, 1.268241, 3.983037, 0.837651
v, 1.503400, 4.000595, 0.866270
v, 1.496243, 4.008930, 0.889395
v, 1.370970, 3.910265, 0.978284
v, 1.381181, 3.884173, 1.003011
v, 1.668180, 3.555144, 0.759188
v, 1.629415, 3.509980, 0.750831
v, 1.613030, 3.461483, 0.698113
v, 1.729659, 3.531362, 0.693622
v, 1.554416, 3.422463, 0.722484
v, 1.600741, 3.455028, 0.768427
v, 1.590369, 3.462085, 0.727419
v, 1.624079, 3.498168, 0.783012
v, 1.741619, 3.662509, 0.888656
v, 1.673640, 3.577495, 0.837076
v, 1.736166, 3.498549, 0.668171
v, 1.748132, 3.466187, 0.699513
v, 1.730200, 3.433943, 0.760961
v, 1.735569, 3.447883, 0.661451
v, 1.558812, 3.424247, 0.674144
v, 1.483934, 3.361112, 0.666118
v, 1.697548, 3.444645, 0.638372
v, 1.525275, 3.301723, 0.732265
v, 1.190437, 3.729934, 0.990002
v, 1.098937, 3.849798, 0.896476
v, 1.215879, 3.750396, 1.054480
v, 1.211585, 3.703465, 1.052688
v, 1.123193, 4.164278, 0.929607
v, 1.054953, 3.785118, 0.960451
v, 1.263797, 3.777921, 1.084539
v, 1.289387, 3.805722, 1.129368
v, 1.242307, 3.756626, 1.126434
v, 1.362326, 3.853323, 1.144856
v, 1.118036, 3.775455, 0.925351
v, 1.173518, 3.687984, 1.191280
v, 1.184242, 3.680119, 1.139234
v, 1.227975, 3.711548, 1.130733
v, 1.210785, 3.733491, 1.159276
v, 1.121392, 3.697856, 1.141693
v, 1.151929, 3.693043, 1.091096
v, 1.223199, 3.679699, 1.059690
v, 1.206553, 3.669611, 1.084266
v, 0.979192, 3.769296, 1.026891
v, 1.589944, 3.369226, 0.774398
v, 1.612203, 3.412776, 0.791203
v, 1.567220, 3.394013, 0.760074
v, 1.045557, 3.838219, 0.925266
v, 0.952790, 3.829308, 0.955946
v, 0.689602, 4.085395, 1.178301
v, 0.632469, 4.053756, 1.113340
v, 0.685065, 3.862856, 1.106289
v, 0.889611, 3.796748, 1.272879
v, 0.872871, 3.798198, 1.202759
v, 0.829970, 3.813683, 1.173061
v, 0.874977, 4.194364, 1.426714
v, 0.862759, 4.202593, 1.389969
v, 0.911817, 4.206164, 1.148228
v, 0.919170, 4.235569, 1.088748
v, 0.808414, 4.161722, 1.245428
v, 0.777115, 4.144340, 1.234509
v, 0.807440, 4.128119, 1.272946
v, 0.785405, 4.118682, 1.254189
v, 0.877096, 4.191373, 1.221618
v, 0.848361, 4.146989, 1.372132
v, 0.915370, 4.212655, 1.218039
v, 0.901017, 4.169175, 1.138228
v, 0.782419, 4.149797, 1.100250
v, 0.913218, 4.078503, 0.986402
v, 0.942793, 4.131807, 1.009055
v, 0.961148, 4.317037, 1.023790
v, 0.943614, 4.349892, 1.071804
v, 1.007399, 4.359810, 1.009918
v, 0.985052, 4.311935, 1.031126
v, 1.032450, 4.307172, 1.028247
v, 1.086462, 4.251067, 0.860999
v, 0.918367, 4.310177, 1.166950
v, 0.929134, 4.249061, 1.184678
v, 0.910107, 4.266255, 1.135966
v, 0.908456, 4.209876, 1.266938
v, 0.935969, 4.179038, 1.337331
v, 0.826935, 4.120182, 1.316194
v, 1.087079, 4.130583, 1.321444
v, 1.103368, 4.178578, 1.330205
v, 1.134220, 4.200040, 1.358736
v, 0.952399, 4.128263, 1.454138
v, 0.932373, 4.152437, 1.461103
v, 0.927696, 4.108004, 1.453190
v, 1.179996, 4.225334, 1.283871
v, 1.044220, 4.338023, 1.233441
v, 1.035014, 4.287898, 1.247690
v, 1.207200, 4.162311, 1.314084
v, 1.056841, 4.334573, 1.242007
v, 1.114447, 4.302530, 1.235430
v, 1.249124, 4.130391, 1.310141
v, 1.059618, 4.054893, 1.394633
v, 1.248587, 3.965877, 1.468165
v, 1.220733, 3.957274, 1.477464
v, 1.065113, 4.103328, 1.338436
v, 1.085100, 4.121944, 1.367128
v, 0.883334, 4.152695, 1.432819
v, 0.880832, 4.060091, 1.396623
v, 1.108914, 4.150766, 1.353756
v, 0.846082, 4.057375, 1.341439
v, 0.882704, 3.940598, 1.362749
v, 0.863348, 3.914424, 1.318630
v, 0.878062, 3.854486, 1.326581
v, 1.051336, 3.812910, 1.330449
v, 0.907598, 3.812568, 1.325010
v, 0.989855, 3.743742, 1.286432
v, 1.091519, 3.731011, 1.384321
v, 1.045959, 3.699673, 1.318449
v, 1.054233, 3.699594, 1.269595
v, 1.056049, 3.727068, 1.280978
v, 1.113864, 3.707962, 1.223922
v, 1.151370, 3.740185, 1.211797
v, 1.097636, 3.728481, 1.239602
v, 1.089133, 3.675818, 1.255898
v, 1.067500, 3.675060, 1.302308
v, 1.110718, 3.834955, 1.300606
v, 0.966778, 3.809578, 1.350019
v, 1.154883, 3.892348, 1.340864
v, 0.991107, 3.834861, 1.362976
v, 1.205776, 3.921021, 1.363718
v, 1.158013, 3.871833, 1.290103
v, 1.135724, 3.705917, 1.206274
v, 1.226052, 3.897555, 1.267983
v, 1.287603, 3.920662, 1.247487
v, 1.344610, 4.029482, 1.304910
v, 1.233308, 3.743379, 1.104032
v, 1.254302, 3.617451, 1.109492
v, 1.241913, 3.652659, 1.075878
v, 1.381210, 4.133302, 1.259267
v, 1.391683, 3.957827, 1.193858
v, 1.413077, 3.977243, 1.166480
v, 1.443674, 4.050364, 1.066009
v, 1.417373, 3.904305, 1.031071
v, 1.410727, 3.959577, 1.115415
v, 1.420857, 3.904525, 1.158542
v, 1.406933, 3.882793, 1.159201
v, 1.425572, 3.922714, 1.192798
v, 1.389795, 3.920502, 1.196268
v, 1.419485, 3.996674, 1.112621
v, 1.365066, 3.884384, 1.179914
v, 1.295984, 3.834423, 1.162718
v, 1.394020, 3.970431, 1.051363
v, 1.410742, 4.018510, 1.051349
v, 1.333027, 3.910823, 1.203366
v, 1.796030, 3.692376, 0.850318
v, 1.698517, 3.614834, 0.860152
v, 1.712658, 3.460087, 0.793561
v, 1.675318, 3.466110, 0.805652
v, 1.635780, 3.366579, 0.782508
v, 1.715331, 3.427750, 0.788973
v, 1.814615, 3.637513, 0.804106
v, 1.338531, 4.242503, 1.178963
v, 1.784560, 3.462053, 0.765659
v, 1.828307, 3.500103, 0.766056
v, 1.438553, 3.259644, 0.651614
v, 1.361715, 3.064738, 0.524552
v, 1.461845, 3.334433, 0.629304
v, 1.267240, 3.140206, 0.560506
v, 0.938268, 3.281303, 0.111649
v, 0.939477, 3.243919, 0.102663
v, 1.084995, 3.014882, 0.515605
v, 1.207713, 3.026330, 0.412852
v, 1.254055, 3.030514, 0.538802
v, 1.083379, 2.871751, 0.450059
v, 1.130409, 2.956468, 0.513636
v, 1.214415, 2.988118, 0.517213
v, 1.182243, 2.953278, 0.493188
v, 1.061664, 2.893911, 0.474476
v, 1.076617, 2.943640, 0.503353
v, 1.261193, 2.976878, 0.482204
v, 1.252591, 2.995633, 0.521612
v, 1.539413, 3.221984, 0.653171
v, 1.535200, 3.250925, 0.655663
v, 1.542962, 3.240172, 0.700103
v, 1.442408, 3.187910, 0.531712
v, 1.524691, 3.405937, 0.666144
v, 1.515569, 3.382583, 0.711923
v, 1.016093, 3.359715, 0.003599
v, 0.970058, 3.331654, 0.001591
v, 0.948369, 3.192441, 0.076736
v, 1.099171, 3.328552, -0.035368
v, 1.135046, 2.987603, 0.391623
v, 1.115224, 3.357297, -0.061970
v, 1.036933, 3.241068, -0.112665
v, 0.884147, 3.048161, -0.169614
v, 0.935201, 3.107742, -0.111434
v, 0.865359, 2.939014, -0.090262
v, 0.936955, 3.366320, -0.014594
v, 0.897211, 3.299959, -0.034599
v, 0.814397, 3.207266, -0.051255
v, 0.738830, 3.157296, -0.005190
v, 0.753177, 3.034746, 0.065851
v, 0.825831, 2.974087, 0.024342
v, 0.583123, 2.634246, 0.238943
v, 0.741227, 3.139298, -0.040406
v, 0.712951, 3.105198, -0.029315
v, 0.799697, 3.180505, 0.068673
v, 0.884264, 3.137331, 0.087416
v, 0.689884, 2.991754, 0.015341
v, 0.910605, 3.323682, 0.099049
v, 0.878221, 3.293038, 0.085086
