what,x,y,z
vn,0.2891,-0.7364,-0.6116
vn,0.7985,-0.1485,0.5834
vn,0.7815,-0.4649,0.4162
vn,0.9589,0.0978,0.2664
vn,0.1394,0.9424,0.304
vn,0.302,0.8766,0.3745
vn,0.0633,0.9628,-0.2629
vn,0.3761,-0.6686,0.6414
vn,0.2452,0.8801,0.4066
vn,0.009,0.6029,0.7978
vn,0.1557,0.9847,-0.0781
vn,0.1781,0.9821,-0.0614
vn,-0.6328,0.7158,-0.2954
vn,0.2045,0.8101,-0.5495
vn,-0.517,-0.152,-0.8424
vn,-0.7334,-0.0847,-0.6745
vn,-0.5598,0.1764,-0.8096
vn,-0.962,0.1637,0.2183
vn,-0.2879,0.9563,0.0502
vn,-0.0899,0.9766,-0.1955
vn,-0.8869,-0.3954,0.2388
vn,-0.7145,0.6993,0.0204
vn,-0.3436,0.9371,0.0611
vn,-0.874,0.4253,0.2352
vn,-0.3298,0.8873,-0.3225
vn,-0.8647,0.0515,0.4997
vn,-0.326,0.8868,-0.3276
vn,-0.6724,0.6765,-0.3005
vn,-0.0639,0.9832,0.171
vn,-0.0416,0.9865,0.1586
vn,0.0398,0.9485,0.3142
vn,-0.2755,0.1475,-0.9499
vn,-0.1557,0.733,-0.6622
vn,-0.5625,0.2547,-0.7866
vn,-0.0344,-0.0507,-0.9981
vn,-0.8218,-0.5048,-0.2642
vn,-0.1897,0.98,-0.061
vn,-0.3138,0.9412,-0.1249
vn,-0.8907,0.3509,-0.289
vn,-0.1684,0.9063,-0.3877
vn,-0.2756,0.961,0.0227
vn,-0.1082,0.9649,-0.2393
vn,0.6101,0.7264,-0.3165
vn,-0.1038,0.3285,-0.9388
vn,-0.7081,-0.7018,-0.0779
vn,-0.975,-0.2215,-0.0195
vn,-0.8977,-0.4276,0.1066
vn,-0.956,-0.1708,0.2386
vn,-0.8234,-0.5673,-0.0072
vn,-0.8715,-0.4875,0.0523
vn,-0.7351,-0.6659,0.1276
vn,-0.6219,-0.7377,-0.2628
vn,-0.8185,-0.5745,-0.01
vn,-0.077,0.6694,0.7389
vn,-0.4884,0.4302,0.7592
vn,-0.9214,0.3377,0.1924
vn,-0.7496,-0.6227,0.2245
vn,-0.6675,-0.7328,0.1318
vn,-0.8802,-0.2245,0.4181
vn,-0.4847,-0.7639,0.426
vn,-0.4675,0.3025,-0.8306
vn,0.211,0.6061,0.7669
vn,0.2544,-0.9662,-0.0408
vn,-0.0944,0.9804,-0.1732
vn,-0.2922,0.5003,-0.8151
vn,-0.9661,-0.0744,0.2472
vn,-0.9861,0.1657,-0.0084
vn,-0.9182,-0.3618,0.1615
vn,-0.818,-0.5752,-0.0065
vn,-0.5664,0.794,-0.2206
vn,-0.5979,-0.1891,-0.7789
vn,-0.965,-0.2575,-0.0506
vn,-0.6994,-0.6744,0.2368
vn,0.8081,0.5568,-0.1925
vn,0.3884,0.5064,-0.7699
vn,-0.4272,0.7782,-0.4604
vn,-0.8173,-0.5742,0.0478
vn,-0.6662,0.3008,-0.6824
vn,-0.6795,-0.5538,-0.4813
vn,0.149,-0.0158,-0.9887
vn,-0.2579,0.9561,-0.139
vn,-0.7278,-0.6732,0.1307
vn,0.3188,0.9011,-0.294
vn,-0.9243,-0.2297,0.3047
vn,-0.8676,-0.4517,0.208
vn,-0.8992,-0.4206,-0.1203
vn,-0.9879,0.1524,-0.0276
vn,-0.8467,-0.4978,0.1879
vn,-0.6443,0.6606,-0.3853
vn,-0.7972,0.459,-0.3921
vn,-0.2258,0.8898,0.3965
vn,-0.2936,0.5005,-0.8144
vn,-0.1582,0.8591,-0.4868
vn,-0.3709,0.5501,-0.7482
vn,-0.7935,0.2942,0.5328
vn,-0.2088,-0.2568,0.9437
vn,-0.2479,0.913,0.324
vn,0.0461,-0.9989,-0.0109
vn,0.0134,-0.6362,0.7714
vn,-0.1256,-0.8979,0.4219
vn,-0.8633,0.2586,0.4334
vn,0.3073,-0.8726,0.3797
vn,-0.1216,-0.8886,0.4422
vn,-0.9246,-0.013,-0.3808
vn,-0.0535,0.6457,0.7617
vn,0.4982,0.8566,0.1344
vn,-0.7151,0.6821,-0.153
vn,-0.5428,-0.3799,0.749
vn,0.7098,-0.2627,0.6536
vn,0.31,0.7094,0.6329
vn,0.0032,0.9002,0.4355
vn,-0.1239,0.9175,0.378
vn,0.432,0.8162,0.3837
vn,-0.6308,0.6295,0.4537
vn,-0.417,0.6701,0.6141
vn,-0.0429,0.8258,0.5623
vn,-0.3827,-0.0069,0.9239
vn,-0.3229,0.8919,0.3167
vn,-0.3251,0.8852,0.3328
vn,-0.5037,0.4065,0.7623
vn,0.5782,0.6064,0.5458
vn,-0.7491,-0.242,0.6167
vn,0.3199,0.8109,0.4899
vn,-0.2563,-0.7138,0.6518
vn,-0.6707,-0.1856,0.7182
vn,-0.5642,0.4839,0.669
vn,-0.3629,0.907,-0.2138
vn,-0.9717,-0.0653,0.2268
vn,-0.7823,0.4442,0.4366
vn,-0.964,0.1088,0.2426
vn,-0.7857,0.4058,0.467
vn,-0.8675,-0.447,0.2183
vn,-0.7825,-0.0136,-0.6226
vn,-0.9085,-0.1702,0.3817
vn,-0.7856,0.3505,-0.5099
vn,0.1525,-0.7008,0.6969
vn,-0.2978,0.9004,-0.317
vn,-0.5824,0.7692,-0.2629
vn,0.2208,0.7384,0.6372
vn,-0.396,0.0757,0.9151
vn,-0.6199,-0.537,0.5721
vn,-0.3934,-0.5853,0.709
vn,-0.781,-0.1455,0.6074
vn,-0.6691,-0.4371,0.6011
vn,-0.8146,-0.3203,0.4836
vn,-0.516,0.6774,0.5243
vn,-0.9455,-0.1064,0.3079
vn,-0.8224,-0.3153,0.4735
vn,-0.5964,0.1998,0.7774
vn,-0.1189,0.1485,0.9817
vn,-0.7968,0.4301,0.4245
vn,-0.7585,0.0229,0.6513
vn,-0.2115,-0.4998,0.8399
vn,-0.35,0.7494,0.5621
vn,-0.8109,0.498,0.3073
vn,-0.7216,0.0149,0.6922
vn,-0.7369,-0.1627,0.6562
vn,-0.9361,-0.0007,0.3517
vn,-0.8291,-0.3025,0.4702
vn,-0.9494,-0.0676,0.3067
vn,-0.991,0.1086,0.0788
vn,-0.8176,-0.3165,0.4811
vn,-0.6161,-0.7333,0.2874
vn,-0.6928,0.6711,0.2638
vn,-0.8801,-0.3897,0.2713
vn,-0.5434,0.8251,0.1547
vn,0.3353,0.8811,-0.3335
vn,0.4259,0.9002,0.0906
vn,-0.3684,0.8758,0.3117
vn,-0.9044,0.1559,0.3973
vn,-0.9976,0.0424,0.0543
vn,-0.4667,0.8821,0.0639
vn,-0.5052,0.8614,-0.0523
vn,-0.921,0.2776,-0.2734
vn,0.3666,-0.306,0.8786
vn,-0.4371,0.883,-0.171
vn,-0.387,-0.3525,0.8521
vn,-0.4776,0.853,-0.2105
vn,0.9167,0.0708,0.3933
vn,0.7986,-0.0331,0.601
vn,0.8817,0.3193,0.3474
vn,-0.7945,-0.59,-0.1436
vn,-0.8636,0.223,0.4522
vn,-0.9425,-0.3227,-0.0866
vn,-0.9163,-0.4004,0.0087
vn,-0.4372,0.3053,-0.8459
vn,-0.8541,-0.4146,-0.3142
vn,-0.9461,-0.1621,-0.2804
vn,-0.8338,-0.2245,-0.5043
vn,-0.7636,0.4906,-0.4197
vn,-0.8571,0.1134,-0.5026
vn,-0.8796,-0.2084,-0.4276
vn,-0.8687,0.0375,-0.4939
vn,-0.6046,0.3059,-0.7354
vn,-0.8572,-0.446,-0.2574
vn,-0.8482,-0.4169,-0.3269
vn,-0.1893,-0.7717,0.6071
vn,-0.7919,-0.6105,0.0139
vn,-0.6773,-0.7278,0.1071
vn,-0.299,-0.8714,0.389
vn,0.075,-0.6917,0.7182
vn,-0.8759,-0.4376,-0.2032
vn,0.572,-0.6225,0.5341
vn,0.7962,0.0353,0.6039
vn,0.2009,0.9755,-0.0892
vn,0.3056,0.9516,0.033
vn,-0.4479,0.6073,-0.6561
vn,0.0518,0.8617,-0.5047
vn,0.0144,0.9957,-0.0912
vn,0.7472,0.6594,0.0824
vn,-0.1228,0.9394,-0.32
vn,-0.4989,0.6589,-0.563
vn,-0.4043,0.6305,-0.6626
vn,-0.7022,-0.0779,-0.7077
vn,0.2362,0.5766,-0.7821
vn,-0.9609,-0.0953,-0.2599
vn,-0.3386,0.6503,-0.6801
vn,-0.8264,-0.2246,-0.5164
vn,0.6429,0.7628,0.069
vn,0.7784,0.1274,0.6146
vn,0.4218,0.638,-0.6442
vn,0.8917,0.3746,-0.2542
vn,0.1302,0.895,-0.4266
vn,0.4075,0.6178,-0.6725
vn,0.2909,0.6357,-0.715
vn,-0.0293,0.5458,0.8374
vn,0.7969,0.6025,0.0443
vn,0.9298,0.327,0.1689
vn,0.6164,0.6875,-0.384
vn,0.783,0.3964,0.4793
vn,0.7914,0.6097,0.0449
vn,0.7456,0.3311,0.5782
vn,-0.3286,-0.1542,0.9318
vn,0.6939,0.6903,0.2047
vn,0.9062,0.1296,0.4025
vn,0.7284,-0.153,0.6679
vn,0.3424,-0.5134,0.7869
vn,0.8424,-0.0039,0.5388
vn,0.8928,-0.0827,0.4428
vn,0.9001,0.1177,0.4196
vn,0.627,-0.2539,0.7365
vn,0.576,0.693,-0.4337
vn,-0.703,0.6103,-0.3652
vn,0.8553,0.1415,0.4984
vn,0.6429,0.282,0.7121
vn,0.0182,-0.546,0.8376
vn,-0.7575,-0.6175,0.2119
vn,-0.3635,-0.8044,0.4699
vn,0.6492,-0.2116,0.7306
vn,-0.289,-0.5289,0.798
vn,0.7423,0.0025,0.67
vn,0.576,0.1924,0.7945
vn,0.6745,-0.1661,0.7193
vn,0.368,0.3616,0.8566
vn,0.4137,-0.0817,0.9067
vn,0.8516,-0.1596,0.4992
vn,0.8716,-0.0015,0.4902
vn,0.9104,-0.3869,0.1468
vn,0.5568,0.1854,0.8097
vn,0.9121,0.1079,0.3955
vn,0.5626,0.3574,0.7455
vn,-0.5955,-0.6413,0.4839
vn,-0.4703,-0.2241,0.8536
vn,0.5853,-0.3174,0.7461
vn,0.0044,-0.7255,0.6882
vn,0.7729,0.1796,0.6085
vn,0.5836,-0.3253,0.744
vn,-0.0961,-0.1998,0.9751
vn,-0.0454,-0.7205,0.692
vn,-0.4035,-0.7173,0.5681
vn,0.9872,0.1201,0.1052
vn,0.874,0.1415,0.4649
vn,0.7909,-0.4108,0.4535
vn,0.8132,0.3454,0.4684
vn,0.5506,-0.0542,0.833
vn,0.7119,0.6014,-0.3627
vn,0.642,0.7377,-0.2087
vn,0.5898,0.3377,-0.7335
vn,-0.6065,-0.1879,-0.7726
vn,0.8866,0.3246,0.3296
vn,-0.748,-0.572,0.3366
vn,-0.4891,-0.6923,0.5306
vn,0.1004,-0.5213,0.8475
vn,0.8232,-0.1772,0.5394
vn,0.8263,0.0219,0.5628
vn,-0.5121,-0.736,0.4429
vn,-0.7829,-0.5814,0.2217
vn,-0.8386,-0.5306,0.1235
vn,-0.8661,-0.4499,0.2178
vn,-0.889,-0.2691,-0.3704
vn,-0.9485,-0.2802,-0.1477
vn,-0.8298,-0.5181,0.2073
vn,-0.6728,-0.573,0.4679
vn,-0.9378,-0.2964,-0.1808
vn,-0.7473,0.3251,-0.5795
vn,-0.2211,-0.5793,0.7846
vn,-0.6422,-0.5565,0.5271
vn,-0.7584,-0.5861,0.2854
vn,-0.7053,-0.3678,-0.606
vn,0.1693,-0.0092,0.9855
vn,-0.5949,-0.7213,0.3548
vn,-0.5217,-0.71,0.4729
vn,0.8609,-0.4372,0.2602
vn,-0.9946,-0.1003,0.0263
vn,-0.8933,-0.4062,0.1924
vn,0.7689,-0.0858,0.6336
vn,0.6003,-0.213,0.7709
vn,-0.8936,0.0393,-0.4471
vn,-0.8991,0.0732,-0.4315
vn,-0.7406,0.2782,-0.6117
vn,-0.7676,-0.5679,0.2972
vn,0.3923,-0.6154,0.6837
vn,-0.2931,0.2851,-0.9126
vn,0.7224,0.0337,0.6906
vn,-0.872,0.0549,-0.4865
vn,-0.8824,0.2057,-0.4232
vn,-0.7163,-0.0767,-0.6936
vn,0.9046,-0.1278,0.4066
vn,-0.8919,-0.2414,-0.3823
vn,-0.9206,-0.0701,0.3841
vn,0.8119,-0.161,0.5611
vn,-0.931,0.3588,-0.067
vn,-0.901,0.4325,-0.0327
vn,-0.7321,0.2798,-0.6211
vn,-0.9983,0.0484,0.0322
vn,-0.2158,0.8581,-0.466
vn,-0.3652,0.5242,-0.7693
vn,-0.7805,0.2001,-0.5923
vn,-0.9909,0.0978,-0.0926
vn,0.3357,0.618,-0.7109
vn,-0.9764,0.1797,-0.1198
vn,-0.8113,0.0201,-0.5843
vn,-0.6924,0.1841,-0.6976
vn,-0.7246,0.4706,-0.5035
vn,-0.2401,0.3355,-0.9109
vn,-0.71,0.0417,-0.703
vn,0.0456,0.9533,0.2985
vn,-0.5778,0.3015,0.7584
vn,0.4748,0.8801,0.0011
vn,0.3192,0.7518,-0.577
vn,-0.6995,-0.401,0.5915
vn,-0.7743,-0.382,0.5046
vn,-0.6254,-0.7694,-0.1301
vn,-0.6474,-0.745,-0.1608
vn,-0.0102,-0.9151,0.4031
vn,-0.9382,0.3094,0.1552
vn,-0.6086,-0.6917,0.3887
vn,0.2556,-0.8401,0.4784
vn,-0.1107,-0.7941,0.5976
vn,0.3286,-0.5689,0.7539
vn,-0.209,-0.4559,0.8651
vn,0.0225,-0.935,0.3539
vn,0.1746,-0.984,0.0363
vn,-0.3397,-0.8417,0.4197
vn,-0.2489,-0.8028,0.5418
vn,0.3579,-0.8738,0.3293
vn,-0.2831,-0.9312,-0.2295
vn,0.5292,0.1823,0.8287
vn,0.59,-0.7642,-0.2607
vn,-0.4383,-0.776,0.4536
vn,0.2752,-0.5863,0.762
vn,0.1846,-0.6775,0.712
vn,-0.5894,0.1765,0.7883
vn,-0.5656,0.0941,0.8193
vn,-0.3675,0.9253,0.0936
vn,-0.4214,0.5948,0.6846
vn,-0.7407,-0.1754,0.6485
vn,-0.0123,-0.7875,0.6162
vn,-0.6514,-0.562,0.5097
vn,-0.4193,-0.6192,0.6639
vn,-0.8457,-0.2899,0.448
vn,-0.3531,-0.8375,0.417
vn,-0.5648,-0.6567,0.4998
vn,-0.8441,-0.2286,0.485
vn,-0.6728,-0.2051,0.7108
vn,-0.7484,0.4733,0.4646
vn,0.5285,0.2017,0.8246
vn,0.9273,-0.1403,0.3471
vn,0.4613,-0.2715,0.8447
vn,-0.1956,-0.132,0.9717
vn,0.1445,0.8502,0.5062
vn,-0.5194,-0.6686,0.5322
vn,-0.5125,-0.1182,0.8505
vn,0.2567,-0.5057,0.8237
vn,0.8533,0.5211,0.018
vn,-0.019,-0.5487,0.8358
vn,-0.4244,-0.5461,0.7222
vn,0.7971,-0.353,0.49
vn,0.952,-0.1561,0.2631
vn,0.716,-0.4959,0.4913
vn,0.2353,-0.7933,0.5615
vn,0.7253,-0.1732,0.6663
vn,0.5637,-0.5871,0.581
vn,-0.5104,-0.5993,0.6168
vn,-0.3879,-0.7848,0.4833
vn,-0.3499,-0.418,0.8384
vn,-0.411,-0.6093,0.6781
vn,-0.7338,-0.1738,0.6568
vn,0.2448,0.8697,0.4286
vn,-0.4115,-0.6086,0.6784
vn,-0.7779,-0.3336,0.5325
vn,-0.4537,-0.6635,0.5949
vn,-0.5035,-0.5769,0.6432
vn,-0.777,0.1057,0.6206
vn,-0.8313,0.4958,0.2514
vn,-0.7731,-0.243,0.5859
vn,-0.8926,-0.0497,0.4482
vn,-0.6859,-0.5267,0.5021
vn,-0.4262,0.8883,-0.1713
vn,-0.9264,0.0808,0.3678
vn,0.5679,-0.5808,0.5832
vn,0.6811,-0.4692,0.5621
vn,-0.5307,-0.5483,0.6463
vn,-0.0395,-0.7655,0.6422
vn,-0.8569,-0.3247,0.4005
vn,-0.4381,-0.6761,0.5925
vn,0.164,-0.4962,0.8526
vn,-0.8584,-0.3931,0.3296
vn,-0.2007,0.9403,0.275
vn,-0.708,0.6604,0.2503
vn,-0.8782,-0.3129,0.3617
vn,-0.1085,-0.8945,0.4337
vn,-0.4153,-0.8293,0.3739
vn,-0.8232,-0.4638,0.3274
vn,0.3923,-0.2377,0.8886
vn,0.2415,-0.887,0.3936
vn,-0.5222,-0.7402,0.4235
vn,-0.4545,0.8757,-0.1631
vn,-0.2859,-0.8958,0.3403
vn,0.166,-0.8509,0.4984
vn,0.4601,-0.8006,0.3839
vn,-0.9282,-0.1194,0.3523
vn,-0.5646,-0.7232,0.3977
vn,-0.857,-0.3487,0.3793
vn,-0.2894,-0.8733,0.3918
vn,-0.2593,-0.6937,0.672
vn,-0.1762,-0.73,0.6604
vn,-0.5743,-0.7201,0.3894
vn,-0.3263,-0.5811,0.7455
vn,-0.2175,-0.7757,0.5924
vn,-0.3056,-0.7079,0.6368
vn,-0.7495,-0.4654,0.4708
vn,-0.7449,-0.5575,0.3664
vn,0.4147,-0.4926,0.7651
vn,-0.3275,-0.7494,0.5755
vn,-0.5615,-0.7271,0.3949
vn,-0.5011,-0.5015,0.7052
vn,-0.61,-0.6049,0.5119
vn,-0.7583,-0.3525,0.5484
vn,-0.6399,-0.5573,0.5292
vn,-0.6372,0.5736,0.5147
vn,0.2568,0.7513,0.6079
vn,0.9548,-0.0258,0.2962
vn,0.8402,-0.4096,0.3553
vn,0.7988,-0.3544,0.4862
vn,-0.6119,-0.5122,0.6027
vn,-0.0583,-0.4113,0.9097
vn,-0.589,-0.3957,0.7047
vn,-0.605,-0.1918,0.7728
vn,-0.0457,-0.0114,0.9989
vn,0.869,-0.1375,0.4753
vn,0.2421,-0.6012,0.7615
vn,-0.7071,-0.1591,0.6889
vn,0.1627,-0.8363,0.5236
vn,0.8344,-0.1081,0.5405
vn,0.9543,-0.0247,0.2977
vn,-0.1268,-0.9025,0.4116
vn,-0.1128,0.4723,-0.8742
vn,0.2456,0.9594,0.1389
vn,0.7766,-0.3621,0.5156
vn,-0.3997,0.7017,0.5898
vn,0.4338,0.4552,0.7776
vn,0.6238,-0.5316,0.573
vn,0.5103,-0.4926,0.7049
vn,0.6744,-0.5729,0.4658
vn,0.3785,-0.7922,0.4787
vn,-0.0231,-0.6816,0.7313
vn,0.1132,-0.2705,0.956
vn,-0.0974,0.7267,-0.68
vn,0.4148,-0.7455,0.5217
vn,-0.3055,0.8018,-0.5136
vn,-0.9694,-0.2302,-0.0855
vn,-0.9473,-0.3047,0.099
vn,-0.9624,-0.2551,0.0937
vn,-0.9937,-0.0046,0.1122
vn,-0.9222,-0.3836,-0.0481
vn,-0.9701,-0.2255,0.0892
vn,-0.8992,-0.3937,-0.1909
vn,-0.8648,-0.4737,0.1666
vn,-0.7301,-0.6576,0.1859
vn,-0.6858,-0.4826,0.5448
vn,-0.9391,-0.2905,0.1834
vn,-0.8237,-0.5292,0.2037
vn,-0.7981,-0.5362,0.2748
vn,-0.9273,-0.37,-0.0563
vn,-0.8349,-0.5317,0.1424
vn,-0.88,-0.1586,0.4477
vn,-0.9074,-0.0817,0.4123
vn,-0.9565,-0.2911,0.0175
vn,0.7533,0.5098,-0.4154
vn,-0.7144,-0.587,-0.3808
vn,0.1325,0.6415,-0.7556
vn,0.1757,0.476,-0.8617
vn,0.6469,0.3406,-0.6823
vn,0.479,0.4381,-0.7607
vn,-0.8541,-0.2111,0.4754
vn,-0.8284,-0.5601,0.0109
vn,-0.9996,0.0002,0.0267
vn,-0.9996,0.011,0.0259
vn,-0.9926,-0.1128,0.0448
vn,-0.9998,0.0157,0.0154
vn,0.2211,0.4215,-0.8794
vn,-0.91,-0.4141,-0.019
vn,-0.9455,-0.3214,0.0526
vn,-0.8298,-0.5573,-0.0274
vn,-0.8779,-0.4788,0.0041
vn,-0.8768,-0.4794,0.0381
vn,-0.9181,-0.3814,-0.1076
vn,-0.9122,-0.3643,0.1877
vn,-0.9235,0.0818,0.3748
vn,-0.9444,0.2169,0.2471
vn,-0.8557,-0.4463,0.2618
vn,-0.8513,-0.4587,0.2547
vn,-0.8819,-0.1167,0.4567
vn,-0.3171,-0.7816,0.5371
vn,-0.651,-0.7175,0.2477
vn,0.6272,0.1198,-0.7696
vn,-0.9819,-0.1799,-0.0601
vn,-0.9787,0.0709,0.1927
vn,-0.8632,-0.3698,0.3436
vn,-0.9993,-0.0365,-0.0073
vn,-0.983,-0.1836,-0.0022
vn,-0.9854,-0.1704,0.0046
vn,-0.9964,0.0323,0.0787
vn,-0.9931,-0.0677,0.0959
vn,-0.9848,-0.1682,-0.0434
vn,-0.9272,-0.1308,0.3509
vn,-0.4066,0.5236,-0.7486
vn,-0.2439,0.764,-0.5973
vn,-0.9776,0.0659,0.1999
vn,-0.3235,-0.123,0.9382
vn,-0.8738,-0.4488,0.1873
vn,-0.3942,-0.6663,0.6329
vn,-0.3663,-0.1036,0.9247
vn,-0.8316,-0.2293,0.5058
vn,-0.9033,-0.3438,0.2565
vn,-0.9645,0.1091,0.2407
vn,-0.4905,0.8456,-0.2106
vn,-0.9574,-0.1315,0.2571
vn,-0.1027,-0.682,0.7241
vn,-0.9398,-0.1013,0.3265
vn,-0.9255,-0.2743,0.261
vn,-0.5351,-0.0953,0.8394
vn,-0.9169,-0.2243,0.3301
vn,-0.9303,0.0076,0.3667
vn,-0.9836,0.1525,0.0967
vn,-0.5675,-0.4189,0.7089
vn,-0.5736,0.0204,0.8188
vn,-0.0814,0.9842,-0.1574
vn,0.0739,0.8616,-0.5023
vn,0.3493,-0.6639,0.6613
vn,-0.2903,0.0617,-0.955
vn,-0.9523,-0.1244,0.2788
vn,0.0509,0.6094,0.7912
vn,-0.9177,-0.0507,0.394
vn,0.0555,0.7099,0.7021
vn,-0.7614,0.1446,0.6319
vn,0.3182,0.9335,-0.1651
vn,-0.9369,-0.2499,0.2443
vn,-0.7262,-0.5191,0.4507
vn,-0.7225,-0.6652,0.1884
vn,-0.997,0.0762,0.0096
vn,0.0013,-0.8021,0.5972
vn,0.1217,-0.7921,0.5982
vn,-0.9916,0.1285,0.014
vn,-0.736,-0.4793,0.478
vn,0.3878,-0.8685,-0.3087
vn,-0.8738,-0.4021,0.2734
vn,-0.6779,-0.5066,0.5328
vn,-0.9781,-0.1143,-0.1739
vn,-0.9884,0.1496,-0.0268
vn,-0.2899,-0.6477,0.7046
vn,-0.7542,-0.1061,0.648
vn,-0.9672,0.1688,0.1898
vn,0.0875,-0.8442,0.5288
vn,0.1004,-0.5467,0.8313
vn,0.199,-0.8205,0.5359
vn,-0.1851,-0.5517,0.8132
vn,-0.051,0.9647,0.2583
vn,-0.3015,-0.6613,0.6868
vn,0.0801,-0.2088,0.9747
vn,-0.7398,-0.2628,0.6194
vn,-0.6421,-0.4419,0.6265
vn,-0.9024,0.42,0.0961
vn,-0.6913,-0.6385,0.3383
vn,-0.4826,-0.7546,0.4446
vn,-0.9841,0.0476,0.1714
vn,-0.9849,0.0561,0.1638
vn,-0.4635,-0.7278,0.5055
vn,-0.1416,-0.8347,0.5321
vn,-0.3339,-0.6899,0.6423
vn,-0.9337,0.3426,0.1043
vn,-0.727,-0.6577,0.1973
vn,-0.8258,-0.4775,0.3002
vn,-0.4914,-0.7472,0.4475
vn,-0.8664,0.499,0.0201
vn,0.1362,-0.1262,0.9826
vn,0.4264,0.6302,-0.6488
vn,-0.9629,-0.1904,0.191
vn,0.4623,0.6929,-0.5533
vn,-0.0764,0.9787,-0.1906
vn,0.6188,0.5465,-0.5643
vn,-0.5346,0.5049,-0.6777
vn,0.7545,0.6502,-0.089
vn,-0.9744,-0.2077,0.0856
vn,-0.9961,-0.0005,-0.0881
vn,-0.9369,-0.0361,-0.3476
vn,-0.9079,-0.4096,0.089
vn,0.4772,0.5596,-0.6776
vn,-0.6559,0.2686,-0.7054
vn,-0.8956,-0.2777,-0.3474
vn,-0.171,0.2949,-0.9401
vn,-0.973,-0.1496,-0.1755
vn,-0.5281,-0.3072,-0.7916
vn,0.4762,0.5612,-0.6769
vn,-0.9608,0.2466,-0.127
vn,0.4748,0.8361,-0.2747
vn,0.7273,0.3755,-0.5745
vn,0.5023,0.4653,-0.7288
vn,0.5227,0.494,-0.6948
vn,-0.9019,-0.2001,-0.3828
vn,0.3784,0.4739,-0.7951
vn,-0.8717,-0.3946,-0.2906
vn,-0.2339,0.3032,-0.9238
vn,-0.0927,0.9889,-0.1165
vn,-0.7581,-0.5212,0.3918
vn,-0.8451,-0.4699,0.2549
vn,0.5987,0.7536,-0.2714
vn,0.7385,0.378,-0.5583
vn,0.8469,0.3473,0.4027
vn,0.3853,0.8247,0.414
vn,0.72,-0.2523,0.6465
vn,0.8143,0.2278,0.5338
vn,-0.9873,0.1587,0.0007
vn,-0.5657,-0.5292,-0.6324
vn,-0.9265,-0.2516,-0.2797
vn,-0.986,0.045,0.1604
vn,-0.5606,-0.0293,0.8276
vn,-0.8232,-0.3029,0.4801
vn,-0.8696,0.1785,0.4603
vn,-0.9839,-0.1422,0.1081
vn,-0.9706,-0.108,0.2149
vn,-0.5184,0.0735,0.852
vn,-0.8812,0.2875,0.3753
vn,-0.4848,0.4762,0.7336
vn,-0.3642,0.4587,0.8105
vn,0.8764,-0.1185,0.4667
vn,-0.8897,-0.4462,0.0965
vn,-0.1396,-0.249,0.9584
vn,-0.619,-0.1981,-0.76
vn,-0.8088,0.2571,0.5288
vn,-0.6627,0.6236,0.4147
vn,-0.5942,-0.0612,0.802
vn,-0.8137,0.0096,0.5812
vn,-0.4819,0.7627,0.4313
vn,0.659,0.1506,0.7369
vn,0.1703,-0.2755,-0.9461
vn,0.061,0.515,-0.855
vn,-0.8957,0.2617,0.3595
vn,-0.9017,-0.2217,0.3712
vn,-0.4425,0.3517,0.8249
vn,-0.6643,-0.2791,-0.6934
vn,-0.2496,-0.815,0.5229
vn,-0.4585,-0.7402,0.4918
vn,-0.3683,-0.8591,0.3553
vn,-0.5795,-0.6267,0.521
vn,-0.4758,-0.7418,-0.4725
vn,-0.0127,-0.3216,-0.9468
vn,-0.5395,-0.7359,-0.4091
vn,-0.1482,-0.9412,0.3036
vn,-0.7992,-0.598,-0.0603
vn,-0.6703,-0.6079,0.4256
vn,-0.9385,-0.2614,0.2254
vn,-0.9397,-0.2508,0.2326
vn,-0.8469,-0.2185,0.4848
vn,-0.9336,-0.2696,0.2361
vn,-0.5687,-0.7118,-0.4122
vn,-0.9589,0.12,-0.2571
vn,-0.8261,-0.2531,0.5035
vn,-0.3947,-0.4806,0.7831
vn,-0.4482,-0.8928,0.0438
vn,-0.4772,-0.8582,0.189
vn,-0.5056,-0.841,0.1925
vn,-0.6297,-0.6982,0.3406
vn,-0.6496,-0.6147,0.4475
vn,-0.9961,-0.0504,-0.0723
vn,-0.9083,-0.3998,0.1229
vn,-0.9613,-0.1788,0.2094
vn,-0.058,-0.9811,-0.1849
vn,-0.9873,-0.0247,0.1572
vn,-0.5924,-0.6992,0.4001
vn,-0.0252,0.8265,-0.5624
vn,-0.3538,-0.8499,0.3906
vn,-0.2153,-0.9545,0.2065
vn,-0.4744,-0.8758,0.0887
vn,-0.3296,-0.9227,0.1999
vn,-0.5428,-0.5378,0.6451
vn,-0.4175,-0.7524,0.5095
vn,-0.5416,-0.7516,0.3766
vn,-0.5498,-0.8173,0.1727
vn,-0.3281,0.7143,-0.6182
vn,0.4546,0.3466,-0.8205
vn,-0.8164,0.3513,-0.4583
vn,-0.7326,0.5635,-0.3818
vn,-0.7023,-0.5432,0.4601
vn,0.995,0.1,0.0024
vn,-0.652,0.313,-0.6906
vn,0.4428,0.4231,-0.7905
vn,-0.7727,-0.3543,0.5267
vn,-0.5541,-0.1198,-0.8237
vn,0.3208,-0.9298,-0.1803
vn,-0.589,-0.7794,-0.2135
vn,-0.8112,-0.5287,-0.2498
vn,0.8388,0.1758,-0.5153
