verticies,x,y,z
v, -1.078098, 3.508356, -0.684152
v, -1.044341, 3.502467, -0.565926
v, -0.915022, 3.537282, -0.418494
v, -0.909203, 3.532754, -0.323915
v, -0.825868, 3.572041, -0.300153
v, -0.844101, 3.624621, -0.432561
v, -1.062914, 2.697393, -0.480390
v, -1.085497, 3.395463, -0.622498
v, -1.917802, 2.614306, -0.752068
v, -1.987238, 2.669267, -0.631073
v, -1.706943, 2.546300, -0.727937
v, -1.710086, 2.164481, -0.655705
v, -1.842355, 2.121479, -0.755059
v, -1.862962, 2.048354, -0.635957
v, -1.874234, 2.061261, -0.540408
v, -2.124533, 1.891055, -0.719843
v, -2.229444, 1.864951, -0.920381
v, -2.955674, 1.964991, -1.102842
v, -2.999629, 1.829709, -1.162191
v, -2.402894, 1.839961, -1.017785
v, -2.786136, 1.671502, -0.937786
v, -3.104169, 1.666135, -1.175392
v, -2.559079, 1.701308, -1.014892
v, -2.312542, 1.795376, -1.002443
v, -2.310272, 1.774597, -0.732010
v, -2.425816, 1.677047, -1.194994
v, -2.419770, 1.686006, -1.239864
v, -2.198380, 1.846154, -0.868840
v, -2.407517, 1.676979, -0.633853
v, -0.893510, 2.209121, -0.333151
v, -1.298492, 2.259403, -0.355503
v, -1.188768, 2.236133, -0.310287
v, -0.913982, 3.416654, -0.257097
v, -0.883088, 3.362492, -0.349475
v, -2.684504, 1.450408, -1.364501
v, -0.879617, 4.281050, -0.563867
v, -0.964623, 4.442712, -0.783312
v, -0.836109, 4.553747, -0.650099
v, -0.737339, 4.615794, -0.660903
v, -0.695804, 4.649907, -0.670372
v, -1.483321, 3.600828, -0.861746
v, -1.722789, 3.838188, -1.139988
v, -1.684492, 3.857990, -1.294187
v, -1.384995, 3.875920, -1.119756
v, -1.746551, 3.810900, -1.231951
v, -1.869002, 3.516571, -1.131343
v, -1.790959, 3.580737, -1.072901
v, -1.798584, 3.529838, -1.360935
v, -1.543466, 3.227540, -1.250186
v, -1.557283, 3.253603, -1.060024
v, -1.560755, 3.249489, -1.062575
v, -1.530582, 3.233637, -1.138108
v, -1.564335, 3.232027, -1.050211
v, -1.750102, 3.351483, -0.981109
v, -1.614611, 3.266566, -1.010694
v, -1.586067, 3.417948, -0.882158
v, -1.372250, 3.393302, -0.974513
v, -1.439631, 3.435920, -0.956454
v, -1.345149, 3.440405, -0.912681
v, -0.814828, 4.567852, -0.847254
v, -0.818834, 4.484696, -0.830658
v, -0.797768, 3.997798, -0.789003
v, -0.793566, 3.937637, -0.800271
v, -0.585741, 4.033659, -0.906202
v, -0.326521, 4.195982, -0.738724
v, -0.510972, 4.222746, -1.019092
v, -1.300566, 3.749817, -1.296662
v, -1.457107, 3.761265, -1.338083
v, -1.317201, 3.658968, -1.273518
v, -1.582773, 3.389601, -1.365374
v, -1.397861, 3.259534, -1.365582
v, -1.292713, 3.632465, -1.323753
v, -1.293790, 3.658128, -1.414633
v, -1.402982, 3.399742, -1.341579
v, -1.469212, 3.292188, -1.489239
v, -2.679867, 1.688304, -1.615685
v, -2.687965, 1.659805, -1.646186
v, -2.718443, 1.614188, -1.556866
v, -1.450621, 2.365236, -2.576896
v, -1.393262, 2.236642, -2.509407
v, -1.628908, 2.047913, -2.384601
v, -1.762385, 1.954381, -2.323790
v, -1.707193, 2.008502, -2.332182
v, -1.808021, 1.982522, -2.324310
v, -1.866090, 2.266379, -2.281431
v, -1.866617, 2.191823, -2.332567
v, -1.623574, 2.156486, -2.358495
v, -1.619271, 2.136024, -2.284832
v, -1.638225, 2.059238, -2.265242
v, -1.749409, 2.519687, -2.494065
v, -1.546964, 2.661285, -2.373642
v, -1.367417, 2.513453, -2.378406
v, -1.370220, 2.568978, -2.342744
v, 0.018072, 2.266145, -2.300647
v, -1.387837, 2.374580, -2.174539
v, 0.031896, 2.271484, -2.193755
v, -0.006828, 2.189553, -2.312067
v, 0.324659, 1.828236, -2.782567
v, 0.321164, 1.909714, -2.506210
v, -0.028817, 2.127698, -2.412784
v, -0.104898, 1.968115, -2.558586
v, -0.079232, 2.399501, -1.848503
v, -1.561661, 2.187461, -2.224840
v, -1.627584, 2.090393, -2.166726
v, -1.566110, 2.162196, -2.130524
v, -1.503835, 2.274374, -2.094341
v, -1.579756, 2.172242, -1.994712
v, -1.552317, 2.345930, -1.962381
v, -1.624101, 2.251187, -1.990666
v, -0.067657, 2.342366, -1.770082
v, -0.079877, 2.423760, -1.709300
v, -1.608611, 2.707824, -2.374993
v, -1.874469, 2.220858, -2.186085
v, -1.832491, 2.102598, -2.339610
v, -1.757760, 1.869106, -2.263113
v, -1.798907, 2.014034, -2.097464
v, -1.273455, 2.349824, -1.498958
v, -1.275886, 2.258742, -1.594361
v, -1.110485, 2.256347, -1.442844
v, -1.261498, 2.412752, -1.604331
v, -1.183443, 2.268333, -1.508134
v, -1.175068, 2.321862, -1.409999
v, -1.264258, 2.269805, -1.640037
v, -1.155044, 2.276548, -1.540309
v, -0.871341, 2.246013, -1.227401
v, -0.972579, 2.247761, -1.197740
v, -0.936690, 2.318643, -1.063257
v, -1.233118, 2.563791, -1.210688
v, -1.197057, 2.551695, -1.100012
v, -0.981689, 2.425137, -1.154982
v, -1.348368, 2.506738, -1.429420
v, -1.263405, 2.608128, -1.156761
v, -1.373036, 3.162535, -1.289897
v, -0.999657, 2.800406, -1.069838
v, -0.138060, 2.427270, -1.512953
v, -0.073273, 2.458906, -1.446485
v, -0.103964, 2.388271, -1.639604
v, -0.095722, 2.359636, -1.223708
v, -0.074930, 2.442888, -1.353106
v, -0.986453, 2.755657, -0.994220
v, -0.699292, 2.352177, -1.108225
v, -0.034274, 2.432816, -1.477328
v, 0.053427, 2.427091, -1.489202
v, -0.017041, 2.324559, -1.267823
v, -0.061893, 2.336559, -1.479428
v, 0.041848, 2.391946, -1.365897
v, 0.035382, 2.410826, -1.319300
v, -0.043916, 2.384652, -1.671404
v, -0.082779, 2.348077, -1.144514
v, -0.755713, 2.256747, -1.043496
v, 0.014371, 2.184805, -0.781478
v, -0.594144, 2.353030, -0.975143
v, -0.768266, 2.326638, -0.860335
v, -0.874228, 2.371553, -0.987928
v, -0.653336, 2.312725, -1.044066
v, -0.755115, 2.240247, -0.986818
v, -0.652276, 2.458039, -0.769841
v, -0.617674, 2.171444, -0.671531
v, -0.698312, 2.263654, -0.754408
v, -0.141979, 1.350518, -0.606229
v, -1.018969, 2.674235, -0.861705
v, -1.033800, 2.809916, -1.004172
v, -0.985603, 2.591587, -0.805619
v, -0.995155, 2.641222, -0.868097
v, -1.200318, 2.978003, -1.108795
v, -1.273891, 2.954761, -0.978380
v, -1.281627, 2.955421, -1.065380
v, -1.206110, 2.982393, -1.110393
v, -1.322978, 3.008345, -1.124439
v, -1.165306, 2.989122, -1.185804
v, -1.203388, 2.981223, -1.107197
v, -1.400956, 2.837726, -0.897236
v, -1.433137, 2.928272, -0.978438
v, -1.220637, 2.791724, -0.779248
v, -1.283331, 2.794999, -0.856187
v, -1.121287, 2.610054, -0.893417
v, -0.987318, 2.665510, -0.943205
v, -1.003861, 2.737919, -1.024792
v, -1.175825, 2.606917, -1.080709
v, -1.250293, 2.557103, -1.092052
v, -1.147365, 2.601316, -0.979639
v, -1.081836, 2.579643, -0.860721
v, -1.512982, 2.439283, -1.810499
v, -1.512419, 2.269117, -1.773748
v, -1.557021, 2.254627, -1.855445
v, -1.594913, 2.151477, -1.902352
v, -1.444182, 2.361521, -1.637079
v, -1.555761, 2.231000, -1.924263
v, -1.646594, 2.069160, -1.950529
v, -1.535103, 2.431508, -1.881691
v, -1.810579, 2.565579, -2.015233
v, -1.423167, 3.189203, -1.268340
v, -1.491800, 3.183052, -1.276145
v, -1.559259, 3.074370, -1.095584
v, -1.531146, 2.994915, -1.015015
v, -1.575282, 3.057045, -1.041656
v, -1.473429, 2.971453, -0.953044
v, -2.462098, 1.998747, -1.385683
v, -2.550110, 1.973922, -1.113627
v, -2.587687, 1.858028, -1.574875
v, -2.906624, 1.785922, -1.532603
v, -2.563468, 2.153610, -1.494740
v, -2.494340, 2.192098, -1.563734
v, -2.464322, 2.073673, -1.540581
v, -2.470192, 2.099475, -1.625049
v, -2.501411, 2.119676, -1.484256
v, -2.738711, 1.738957, -1.603999
v, -2.466398, 1.935295, -1.595113
v, -2.850496, 1.714876, -1.582857
v, -2.661507, 1.590093, -1.622633
v, -2.714883, 1.533550, -1.553137
v, -2.590564, 1.517973, -1.670515
v, -2.668070, 1.581768, -1.682453
v, -2.589939, 1.574929, -1.686021
v, -2.658603, 1.590836, -1.625143
v, -2.677285, 1.690560, -1.617443
v, -2.659013, 1.522142, -1.658591
v, -2.832575, 1.432450, -1.257347
v, -2.764472, 1.402754, -1.335925
v, -2.642813, 1.480599, -1.587244
v, -2.873999, 1.584107, -1.520876
v, -2.779449, 1.506758, -1.501251
v, -2.964703, 1.779867, -1.408636
v, -2.922534, 1.451935, -1.295280
v, -3.081990, 1.783418, -1.191930
v, -3.055997, 1.666658, -1.219459
v, -2.651805, 1.431597, -1.480212
v, -2.570586, 1.550490, -1.155592
v, -3.053082, 1.834498, -1.167178
v, -2.707161, 1.429381, -1.223454
v, -2.756147, 1.415001, -1.237827
v, -2.930059, 1.453903, -1.247437
v, -2.901743, 1.492694, -1.215531
v, -0.143863, 0.902702, -0.593576
v, -0.110501, 0.957800, -0.578590
v, -0.123089, 1.089270, -0.581498
v, -0.329762, 0.310990, -0.483918
v, -0.115058, 0.487113, -0.586733
v, -0.401149, -0.002274, -0.462477
